# melange 6.0.1-54 — generated by scripts/status/extract_melange_surface.sh
Belt.Map	reduce
Belt.Map	reduceU
Belt.Map	remove
Belt.Map	removeMany
Belt.Map	set
Belt.Map	size
Belt.Map	some
Belt.Map	someU
Belt.Map	split
Belt.Map	toArray
Belt.Map	toList
Belt.Map	update
Belt.Map	updateU
Belt.Map	valuesToArray
Belt.Map.Dict	checkInvariantInternal
Belt.Map.Dict	cmp
Belt.Map.Dict	cmpU
Belt.Map.Dict	empty
Belt.Map.Dict	eq
Belt.Map.Dict	eqU
Belt.Map.Dict	every
Belt.Map.Dict	everyU
Belt.Map.Dict	findFirstBy
Belt.Map.Dict	findFirstByU
Belt.Map.Dict	forEach
Belt.Map.Dict	forEachU
Belt.Map.Dict	fromArray
Belt.Map.Dict	get
Belt.Map.Dict	getExn
Belt.Map.Dict	getUndefined
Belt.Map.Dict	getWithDefault
Belt.Map.Dict	has
Belt.Map.Dict	isEmpty
Belt.Map.Dict	keep
Belt.Map.Dict	keepU
Belt.Map.Dict	keysToArray
Belt.Map.Dict	map
Belt.Map.Dict	mapU
Belt.Map.Dict	mapWithKey
Belt.Map.Dict	mapWithKeyU
Belt.Map.Dict	maxKey
Belt.Map.Dict	maxKeyUndefined
Belt.Map.Dict	maxUndefined
Belt.Map.Dict	maximum
Belt.Map.Dict	merge
Belt.Map.Dict	mergeMany
Belt.Map.Dict	mergeU
Belt.Map.Dict	minKey
Belt.Map.Dict	minKeyUndefined
Belt.Map.Dict	minUndefined
Belt.Map.Dict	minimum
Belt.Map.Dict	partition
Belt.Map.Dict	partitionU
Belt.Map.Dict	reduce
Belt.Map.Dict	reduceU
Belt.Map.Dict	remove
Belt.Map.Dict	removeMany
Belt.Map.Dict	set
Belt.Map.Dict	size
Belt.Map.Dict	some
Belt.Map.Dict	someU
Belt.Map.Dict	split
Belt.Map.Dict	toArray
Belt.Map.Dict	toList
Belt.Map.Dict	update
Belt.Map.Dict	updateU
Belt.Map.Dict	valuesToArray
Belt.Map.Int	checkInvariantInternal
Belt.Map.Int	cmp
Belt.Map.Int	cmpU
Belt.Map.Int	empty
Belt.Map.Int	eq
Belt.Map.Int	eqU
Belt.Map.Int	every
Belt.Map.Int	everyU
Belt.Map.Int	findFirstBy
Belt.Map.Int	findFirstByU
Belt.Map.Int	forEach
Belt.Map.Int	forEachU
Belt.Map.Int	fromArray
Belt.Map.Int	get
Belt.Map.Int	getExn
Belt.Map.Int	getUndefined
Belt.Map.Int	getWithDefault
Belt.Map.Int	has
Belt.Map.Int	isEmpty
Belt.Map.Int	keep
Belt.Map.Int	keepU
Belt.Map.Int	keysToArray
Belt.Map.Int	map
Belt.Map.Int	mapU
Belt.Map.Int	mapWithKey
Belt.Map.Int	mapWithKeyU
Belt.Map.Int	maxKey
Belt.Map.Int	maxKeyUndefined
Belt.Map.Int	maxUndefined
Belt.Map.Int	maximum
Belt.Map.Int	merge
Belt.Map.Int	mergeMany
Belt.Map.Int	mergeU
